source_node_id,concept_node_id,confidence,batch_id,updated_at,profile_id
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_theme_180e409bd4e6,0.84,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_concept_2245ebfa3ca9,0.88,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_concept_ba5eecdbaf3c,0.84,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_framework_163c2bb4bb8c,0.81,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_data_04dee9da297a,0.76,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_theory_5f1e28e6f2aa,0.79,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_concept_81a247783434,0.91,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_problem_37e9ae5eb77a,0.87,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_question_566f0075787f,0.73,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_concept_c0083937037f,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_framework_345701ea3e1d,0.77,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_example_3b526063e9aa,0.65,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_person_80c8a709ec58,0.68,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_insight_006dbe86bdab,0.92,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_insight_6a0c4476d4e8,0.88,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_insight_4b7ece2ebbf1,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_insight_eb940e7a8988,0.94,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_insight_cd0e0eb65e53,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_insight_c42806f310cf,0.82,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_insight_ce4295fce154,0.78,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_insight_0ad6899a15b5,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_domain_1602bd03169f,0.95,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_domain_cee803d4cfc3,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_domain_6a5413595b4b,0.93,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_domain_ac24a4eaffb5,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_domain_823daac77dc4,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_theme_7e68b0631524,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_theme_a97f965c53d2,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_theme_b8b7f4449f5b,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_theme_f92ad59e35f8,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_theme_ab9dbb898396,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_theme_523b48a108dd,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_theme_202fa6cbd6fc,0.75,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_theme_ce93101aa057,0.7,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_theme_48c2003a5d77,0.7,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_theme_10c25fc2865c,0.75,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_concept_2cb228cf1194,0.95,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_problem_9880cf38291b,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_data_45a353c451c2,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_project_a2ba647c923e,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_quote_37300047e0cc,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_concept_f2a7c8c9e34a,0.88,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_problem_fae9a26b1b5d,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_concept_1aee207f7857,0.78,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_concept_238b02278eb3,0.75,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_concept_21f4adf0ff0d,0.7,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_concept_9df00cda61b5,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_concept_70897c277da6,0.75,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_problem_6acab62b2b77,0.7,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_framework_9081d5142264,0.7,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_concept_acef4d9fce7d,0.68,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_insight_ab7e798e2fe8,0.95,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_insight_00422009ca7d,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_insight_d56292a6db7a,0.88,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_insight_737a190feacc,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_insight_0fb8a427f923,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_insight_c5ab9b3a0390,0.78,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_f6bd1e44ad5763fd6487e3bdf1001895e4ffa472,concept_insight_d766b00fd568,0.75,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_domain_56441dbefe7d,0.95,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_domain_e8f8911d9105,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_domain_1602bd03169f,0.7,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_domain_cee803d4cfc3,0.6,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_theme_04411e9b5dd0,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_theme_f4d50e998dcc,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_theme_ef2718110e9e,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_theme_5240b182cb33,0.7,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_theme_e4e20b6dd893,0.75,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_theme_b92bec05333d,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_theme_782e59f0fbcf,0.65,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_theme_9edcea900bda,0.6,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_concept_9faf2c5e903f,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_concept_1fca78ffffb2,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_concept_98398f0335f0,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_concept_e52dc1b5fbca,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_concept_ddc45b4288a0,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_tool_95affcf8910a,0.7,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_tool_02e08d5830c2,0.6,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_concept_d6d3aad7d086,0.75,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_concept_1c2ff834fbcc,0.65,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_concept_937b9e6e0a5a,0.6,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_framework_29712ae47db3,0.7,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_framework_3edc9036275c,0.7,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_organization_44d535644dc0,0.5,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_event_daae148806e2,0.5,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_problem_afb69f59d25d,0.6,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_insight_8e442199e39c,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_insight_7d335d1cb893,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_insight_ed5297310728,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_insight_358578146819,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_insight_d6c851d169ce,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_insight_86f642f3a4f2,0.75,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_insight_f7727fcdb173,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8fa1ab05e57bd36c163a49eae28e255c90b4c744,concept_insight_28aeb1f16e83,0.7,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_domain_1602bd03169f,0.94,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_domain_86d37f6c96c1,0.9,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_domain_cee803d4cfc3,0.82,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_domain_aa47eda7be45,0.9,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_domain_4509fdb543d8,0.71,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_theme_f9ec383716a5,0.93,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_theme_6fa15ae3215d,0.88,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_theme_c96c4aa006fa,0.85,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_theme_a5f45bb69d3f,0.9,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_theme_76de49f9448c,0.84,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_theme_5179cfdb24f2,0.78,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_theme_dd5e74e05fc7,0.86,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_theme_64f96da1313e,0.8,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_concept_ece730669f30,0.92,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_concept_d36436703735,0.9,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_problem_720012904c40,0.94,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_concept_4f51de207e1c,0.91,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_concept_ccad40965cda,0.85,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_concept_f2612e61fb89,0.88,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_organization_aa48a1e8acbb,0.77,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_concept_4ad86230fefa,0.89,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_problem_0bdb66f6296c,0.81,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_concept_8fc42959d619,0.84,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_person_e7ff4faf8f1c,0.73,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_quote_3a62f496d3de,0.68,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_insight_3bdb367e7fa7,0.92,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_insight_c8619b17662d,0.9,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_insight_6b38b7160609,0.88,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_insight_d3bd3aa487db,0.86,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_insight_0843d2e6795a,0.84,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_insight_b928cd92c0cb,0.79,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_585a56d95055276ad57d5e30335d2631de948b5e,concept_insight_e98f148d5af2,0.81,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_domain_821cc2a93f58,0.9,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_domain_876f3ddf072c,0.8,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_domain_5326cf49f80e,0.7,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_domain_5d6f93e39155,0.85,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_domain_823daac77dc4,0.6,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_theme_726f8252ec56,0.88,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_theme_a1ab6058c490,0.75,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_theme_6c67b36cb0c6,0.7,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_theme_d421457b3cc7,0.8,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_theme_8908232dd38c,0.85,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_theme_136ca3275b15,0.78,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_theme_f66848e1a962,0.73,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_theme_8f9e6651c54a,0.68,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_person_20c1b93f7e34,0.96,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_person_58f1420c6f50,0.94,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_organization_b460d8591b2a,0.88,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_example_c1634e18856c,0.85,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_event_edf85ab35d95,0.78,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_event_1109f14be3b2,0.77,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_quote_7210e75775f7,0.82,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_quote_8b46b947177f,0.8,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_project_131b8499d54c,0.74,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_concept_5c2ff70cd5f5,0.65,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_concept_782a18e428f9,0.71,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_example_ebd9b78fdae3,0.68,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_insight_910fab2e698d,0.9,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_insight_fb3a899cd95e,0.88,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_insight_4cc10bc4c486,0.82,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_insight_2a6dcd0dc51d,0.75,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
source_eecdf66d78e20dc9ce4b6b38a91a652ab5e0964d,concept_insight_ac1011b7015f,0.7,groq_batch_2r_outputs.normalized,"2026-04-08 11:51:34",
