source_node_id,target_node_id,method,strength,batch_id,updated_at,profile_id
concept_insight_2abca14dbe74,concept_insight_b297b21c0778,embedding,0.575047,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_insight_2abca14dbe74,concept_insight_05aa6a7b8cdc,embedding,0.559043,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_insight_2abca14dbe74,concept_insight_86f642f3a4f2,embedding,0.555416,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_insight_04f1c99b727c,concept_domain_8e9a57c2a700,embedding,0.627567,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_insight_04f1c99b727c,concept_problem_b762584fbc70,embedding,0.624046,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_insight_04f1c99b727c,concept_project_8b776f795fa9,embedding,0.579289,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_insight_04f1c99b727c,concept_tool_d37deb11ab4f,embedding,0.574697,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_insight_04f1c99b727c,concept_insight_3bfd9524af0f,embedding,0.574585,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_insight_04f1c99b727c,concept_domain_c8b3347b1708,embedding,0.560215,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_insight_8e7d70cde12a,concept_insight_9a7172f1d8c8,embedding,0.732543,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_insight_8e7d70cde12a,concept_insight_08d14842ffcd,embedding,0.670467,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_insight_8e7d70cde12a,concept_insight_399c32fa40c8,embedding,0.670383,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_insight_8e7d70cde12a,concept_insight_c42806f310cf,embedding,0.6685,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_insight_8e7d70cde12a,concept_insight_b17947dfee84,embedding,0.642035,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_insight_8e7d70cde12a,concept_insight_86f642f3a4f2,embedding,0.641244,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_insight_8e7d70cde12a,concept_insight_0a53ef175f33,embedding,0.638092,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_insight_8e7d70cde12a,concept_insight_75611bbe455c,embedding,0.615361,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_a290a714846b,concept_domain_5dc11fbfb1c4,embedding,0.875695,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_a290a714846b,concept_domain_10549d935983,embedding,0.731371,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_a290a714846b,concept_domain_823daac77dc4,embedding,0.7207,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_a290a714846b,concept_domain_ec0eb439899e,embedding,0.675992,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_a290a714846b,concept_domain_86d37f6c96c1,embedding,0.642301,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_a290a714846b,concept_domain_2d54c8b8873f,embedding,0.640917,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_a290a714846b,concept_domain_db4d9c3bc628,embedding,0.638133,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_a290a714846b,concept_domain_71392c689382,embedding,0.637229,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_4f4118e273eb,concept_domain_2d54c8b8873f,embedding,0.678907,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_4f4118e273eb,concept_domain_aa086e443a06,embedding,0.678064,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_4f4118e273eb,concept_domain_cee803d4cfc3,embedding,0.655941,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_4f4118e273eb,concept_domain_68b5c531a430,embedding,0.653315,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_4f4118e273eb,concept_domain_823daac77dc4,embedding,0.625812,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_4f4118e273eb,concept_domain_86d37f6c96c1,embedding,0.616371,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_4f4118e273eb,concept_domain_6a5413595b4b,embedding,0.611931,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_4f4118e273eb,concept_domain_1b0fc624c2e1,embedding,0.596277,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_8e9a57c2a700,concept_domain_1602bd03169f,embedding,0.635227,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_8e9a57c2a700,concept_insight_04f1c99b727c,embedding,0.627567,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_8e9a57c2a700,concept_domain_5326cf49f80e,embedding,0.584142,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_8e9a57c2a700,concept_concept_b4a3b4f10ec7,embedding,0.556802,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_8e9a57c2a700,concept_problem_546dd49ff145,embedding,0.556242,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_e70a7d890fdc,concept_domain_cee803d4cfc3,embedding,0.678934,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_e70a7d890fdc,concept_domain_1847ca18206c,embedding,0.665707,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_e70a7d890fdc,concept_domain_10549d935983,embedding,0.664242,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_e70a7d890fdc,concept_domain_68b5c531a430,embedding,0.659341,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_e70a7d890fdc,concept_domain_823daac77dc4,embedding,0.648561,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_e70a7d890fdc,concept_theme_7e9c10cc412b,embedding,0.629486,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_e70a7d890fdc,concept_domain_6a5413595b4b,embedding,0.628341,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_e70a7d890fdc,concept_theme_9edcea900bda,embedding,0.622542,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_aa086e443a06,concept_domain_4f4118e273eb,embedding,0.678064,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_aa086e443a06,concept_theme_0adab5543235,embedding,0.632858,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_aa086e443a06,concept_domain_10549d935983,embedding,0.603036,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_aa086e443a06,concept_domain_fe3d1148f3ef,embedding,0.58715,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_aa086e443a06,concept_domain_1602bd03169f,embedding,0.579884,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_aa086e443a06,concept_domain_e70a7d890fdc,embedding,0.575576,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_aa086e443a06,concept_domain_823daac77dc4,embedding,0.572783,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_domain_aa086e443a06,concept_domain_5326cf49f80e,embedding,0.572107,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_41e347bb2550,concept_theme_0a06229085a2,embedding,0.749852,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_41e347bb2550,concept_theme_6db96ab49b6a,embedding,0.714024,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_41e347bb2550,concept_theme_297d28a28e80,embedding,0.618595,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_41e347bb2550,concept_technique_a5f3b5e80870,embedding,0.615132,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_41e347bb2550,concept_theme_f636fcc71916,embedding,0.614323,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_41e347bb2550,concept_theme_f156a24f6899,embedding,0.595531,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_41e347bb2550,concept_theme_6e012f9ac3a8,embedding,0.592178,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_41e347bb2550,concept_theme_bb241d8eafcf,embedding,0.585304,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_6db96ab49b6a,concept_theme_41e347bb2550,embedding,0.714024,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_6db96ab49b6a,concept_theme_0adab5543235,embedding,0.678686,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_6db96ab49b6a,concept_theme_bb241d8eafcf,embedding,0.626204,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_6db96ab49b6a,concept_theme_0a06229085a2,embedding,0.617367,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_6db96ab49b6a,concept_theme_523b48a108dd,embedding,0.60661,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_6db96ab49b6a,concept_theme_7e9c10cc412b,embedding,0.573192,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_6db96ab49b6a,concept_theme_6e012f9ac3a8,embedding,0.572457,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_6db96ab49b6a,concept_domain_aa086e443a06,embedding,0.567281,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_70047803e06e,concept_theme_6e012f9ac3a8,embedding,0.643537,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_70047803e06e,concept_theme_8e269d61b3b7,embedding,0.601802,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_70047803e06e,concept_theme_021670d1b86c,embedding,0.593765,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_70047803e06e,concept_theme_b72038f5164d,embedding,0.577056,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_70047803e06e,concept_theme_1f09b347acb4,embedding,0.575356,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_70047803e06e,concept_theme_e2d0e38cfde1,embedding,0.569616,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_70047803e06e,concept_theme_23cc79d4ac5d,embedding,0.566505,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_70047803e06e,concept_theme_b187b980d542,embedding,0.559897,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_bb241d8eafcf,concept_theme_297d28a28e80,embedding,0.67651,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_bb241d8eafcf,concept_theme_0adab5543235,embedding,0.672523,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_bb241d8eafcf,concept_theme_6db96ab49b6a,embedding,0.626204,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_bb241d8eafcf,concept_theme_f156a24f6899,embedding,0.608435,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_bb241d8eafcf,concept_theme_7e9c10cc412b,embedding,0.602345,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_bb241d8eafcf,concept_theme_01d7c3fc0160,embedding,0.598996,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_bb241d8eafcf,concept_theme_6e012f9ac3a8,embedding,0.596404,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_bb241d8eafcf,concept_theme_41e347bb2550,embedding,0.585304,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_1d264c8c4e5a,concept_theme_4a9f91d1240d,embedding,0.672379,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_1d264c8c4e5a,concept_theme_4c07c6742963,embedding,0.663104,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_1d264c8c4e5a,concept_theme_f4d50e998dcc,embedding,0.606027,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_1d264c8c4e5a,concept_theme_b72038f5164d,embedding,0.600146,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_1d264c8c4e5a,concept_theme_6e012f9ac3a8,embedding,0.593985,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_1d264c8c4e5a,concept_theme_43c39021bb74,embedding,0.58345,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_1d264c8c4e5a,concept_theme_72d3351703a6,embedding,0.580282,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_1d264c8c4e5a,concept_concept_6eee5f5be857,embedding,0.573465,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_f636fcc71916,concept_theme_6e012f9ac3a8,embedding,0.686428,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_f636fcc71916,concept_concept_b1a5296cb659,embedding,0.681989,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_f636fcc71916,concept_theme_38b944c29632,embedding,0.681057,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_f636fcc71916,concept_theme_7e9c10cc412b,embedding,0.674254,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_f636fcc71916,concept_theme_e2d0e38cfde1,embedding,0.6571,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_f636fcc71916,concept_theme_e4e20b6dd893,embedding,0.642531,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_f636fcc71916,concept_theme_9edcea900bda,embedding,0.639624,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_f636fcc71916,concept_theme_f4d50e998dcc,embedding,0.623489,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:04",
concept_theme_0a06229085a2,concept_theme_41e347bb2550,embedding,0.749852,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_theme_0a06229085a2,concept_technique_a5f3b5e80870,embedding,0.661497,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_theme_0a06229085a2,concept_theme_6db96ab49b6a,embedding,0.617367,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_theme_64a1a3a8b20f,concept_concept_b1a5296cb659,embedding,0.592386,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_theme_64a1a3a8b20f,concept_theme_9edcea900bda,embedding,0.580025,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_quote_f67fed3093d6,concept_insight_abd161db0f89,embedding,0.685681,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_quote_f67fed3093d6,concept_quote_4210556eb91b,embedding,0.587669,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_concept_300b0ce7f42c,concept_insight_556fd345936c,embedding,0.660361,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_concept_300b0ce7f42c,concept_insight_0449e6cdf608,embedding,0.605763,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_song_17d9809bed24,concept_insight_11d4cde9700a,embedding,0.581375,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_song_17d9809bed24,concept_character_41fee739f6ee,embedding,0.552208,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_quote_c50467b63f7b,concept_insight_36696f32b8cc,embedding,0.643013,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_person_51eb0d09611c,concept_person_83c95af5001c,embedding,0.96222,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_person_51eb0d09611c,concept_project_f73071ba917f,embedding,0.620195,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_person_51eb0d09611c,concept_concept_b1a5296cb659,embedding,0.609516,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_person_51eb0d09611c,concept_person_a334dbd6bdf5,embedding,0.571529,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_person_51eb0d09611c,concept_person_7694d49afe8d,embedding,0.550017,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_concept_b1a5296cb659,concept_theme_f636fcc71916,embedding,0.681989,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_concept_b1a5296cb659,concept_person_83c95af5001c,embedding,0.643699,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_concept_b1a5296cb659,concept_concept_1fca78ffffb2,embedding,0.615011,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_concept_b1a5296cb659,concept_concept_98398f0335f0,embedding,0.6139,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_concept_b1a5296cb659,concept_person_51eb0d09611c,embedding,0.609516,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_concept_b1a5296cb659,concept_concept_7091d2715a81,embedding,0.60443,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_concept_b1a5296cb659,concept_concept_ddc45b4288a0,embedding,0.596741,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_concept_b1a5296cb659,concept_concept_e52dc1b5fbca,embedding,0.595611,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_character_41fee739f6ee,concept_insight_11d4cde9700a,embedding,0.57818,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_character_41fee739f6ee,concept_song_17d9809bed24,embedding,0.552208,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_theme_43c39021bb74,concept_theme_48c2003a5d77,embedding,0.653609,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_theme_43c39021bb74,concept_theme_6e012f9ac3a8,embedding,0.650137,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_theme_43c39021bb74,concept_theme_ef4a5f63202e,embedding,0.645971,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_theme_43c39021bb74,concept_theme_62d14eaed788,embedding,0.643274,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_theme_43c39021bb74,concept_theme_e2d0e38cfde1,embedding,0.641115,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_theme_43c39021bb74,concept_theme_c0edc0bf578f,embedding,0.636154,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_theme_43c39021bb74,concept_theme_f636fcc71916,embedding,0.620332,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_theme_43c39021bb74,concept_theme_9edcea900bda,embedding,0.610948,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_technique_a5f3b5e80870,concept_theme_0a06229085a2,embedding,0.661497,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_technique_a5f3b5e80870,concept_theme_41e347bb2550,embedding,0.615132,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_abd161db0f89,concept_quote_f67fed3093d6,embedding,0.685681,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_abd161db0f89,concept_insight_0a53ef175f33,embedding,0.596854,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_abd161db0f89,concept_insight_36696f32b8cc,embedding,0.596195,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_abd161db0f89,concept_insight_d56292a6db7a,embedding,0.577209,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_abd161db0f89,concept_insight_0449e6cdf608,embedding,0.550012,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_0449e6cdf608,concept_insight_556fd345936c,embedding,0.72504,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_0449e6cdf608,concept_concept_300b0ce7f42c,embedding,0.605763,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_0449e6cdf608,concept_insight_abd161db0f89,embedding,0.550012,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_5d80e097fd4d,concept_insight_92d0dd7ca5aa,embedding,0.626591,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_5d80e097fd4d,concept_insight_36696f32b8cc,embedding,0.603515,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_5d80e097fd4d,concept_insight_0a53ef175f33,embedding,0.589859,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_5d80e097fd4d,concept_insight_08d14842ffcd,embedding,0.583406,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_5d80e097fd4d,concept_insight_399c32fa40c8,embedding,0.550492,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_92d0dd7ca5aa,concept_insight_08d14842ffcd,embedding,0.686667,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_92d0dd7ca5aa,concept_insight_36696f32b8cc,embedding,0.659894,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_92d0dd7ca5aa,concept_insight_8e442199e39c,embedding,0.627027,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_92d0dd7ca5aa,concept_insight_5d80e097fd4d,embedding,0.626591,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_92d0dd7ca5aa,concept_insight_0a53ef175f33,embedding,0.621908,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_92d0dd7ca5aa,concept_insight_88b1b52e8dca,embedding,0.621132,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_92d0dd7ca5aa,concept_insight_5b846f78bd84,embedding,0.616737,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_92d0dd7ca5aa,concept_insight_b17947dfee84,embedding,0.600437,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_556fd345936c,concept_insight_0449e6cdf608,embedding,0.72504,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_556fd345936c,concept_concept_300b0ce7f42c,embedding,0.660361,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_556fd345936c,concept_insight_92d0dd7ca5aa,embedding,0.557296,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_11d4cde9700a,concept_song_17d9809bed24,embedding,0.581375,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_11d4cde9700a,concept_character_41fee739f6ee,embedding,0.57818,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_36696f32b8cc,concept_insight_08d14842ffcd,embedding,0.683758,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_36696f32b8cc,concept_insight_0a53ef175f33,embedding,0.664535,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_36696f32b8cc,concept_insight_92d0dd7ca5aa,embedding,0.659894,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_36696f32b8cc,concept_quote_c50467b63f7b,embedding,0.643013,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_36696f32b8cc,concept_insight_339acd0dccdd,embedding,0.61873,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_36696f32b8cc,concept_insight_88b1b52e8dca,embedding,0.612225,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_36696f32b8cc,concept_insight_8e442199e39c,embedding,0.610967,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_36696f32b8cc,concept_insight_5d80e097fd4d,embedding,0.603515,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_01279e5d1617,concept_insight_88b1b52e8dca,embedding,0.596999,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_01279e5d1617,concept_insight_0a53ef175f33,embedding,0.595549,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_01279e5d1617,concept_insight_36696f32b8cc,embedding,0.58258,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_01279e5d1617,concept_theme_6db96ab49b6a,embedding,0.557989,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_01279e5d1617,concept_project_f73071ba917f,embedding,0.556918,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_insight_01279e5d1617,concept_theme_7e9c10cc412b,embedding,0.556903,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_domain_ec0eb439899e,concept_domain_10549d935983,embedding,0.864333,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_domain_ec0eb439899e,concept_domain_79be89866d06,embedding,0.849671,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_domain_ec0eb439899e,concept_domain_bdad25e4cd05,embedding,0.816883,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_domain_ec0eb439899e,concept_domain_c5e34dfeae31,embedding,0.809475,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_domain_ec0eb439899e,concept_domain_caee2af76561,embedding,0.809075,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_domain_ec0eb439899e,concept_domain_232eb9300d28,embedding,0.804838,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_domain_ec0eb439899e,concept_domain_71392c689382,embedding,0.801724,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_domain_ec0eb439899e,concept_domain_e8f8911d9105,embedding,0.792989,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_domain_79be89866d06,concept_domain_ec0eb439899e,embedding,0.849671,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_domain_79be89866d06,concept_domain_10549d935983,embedding,0.805803,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_domain_79be89866d06,concept_domain_c5e34dfeae31,embedding,0.788908,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_domain_79be89866d06,concept_domain_bdad25e4cd05,embedding,0.762916,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_domain_79be89866d06,concept_domain_a97f95cb9036,embedding,0.755629,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_domain_79be89866d06,concept_domain_fe3d1148f3ef,embedding,0.752396,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_domain_79be89866d06,concept_domain_caee2af76561,embedding,0.744548,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_domain_79be89866d06,concept_domain_5dc11fbfb1c4,embedding,0.726189,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_domain_232eb9300d28,concept_domain_ec0eb439899e,embedding,0.804838,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
concept_domain_232eb9300d28,concept_domain_79be89866d06,embedding,0.714167,groq_batch_13r_outputs.normalized,"2026-04-07 12:36:05",
